23.284580230712890,77.397293090820310,Nariyal Kheda I
23.283397674560547,77.396514892578120,Nariyal Kheda Ii
23.280578613281250,77.394653320312500,Miltri Gate
23.280578613281250,77.397438049316400,Tila Jamal Pura
23.280725479125977,77.399230957031250,Gitanjali College
23.279119491577150,77.402313232421880,Jawahar Lal Nehru Hos
23.278350830078125,77.403465270996100,Dig Bunglow
23.274824142456055,77.402496337890620,Kaji Camp
23.270915985107422,77.400444030761720,Sindi Colony
23.267576217651367,77.400794982910160,Bhopal Talkies
23.265287399291992,77.405319213867190,Nadra Bus Stand
23.264438629150390,77.406318664550780,Sabji Mandi
23.264368057250977,77.410202026367190,Alpana Tiraha
23.260477066040040,77.410858154296880,Bharat Talkies
23.259933471679688,77.412612915039060,Ajabghar
23.259933471679688,77.412612915039060,Lady Hospital
23.252252578735350,77.414237976074220,Jehangirabad
23.248086929321290,77.412628173828120,Phq
23.243394851684570,77.409675598144530,Police Control Room
23.242835998535156,77.408714294433600,Old Vidhan Sabha
23.237564086914062,77.401153564453120,Roshanpura
23.235168457031250,77.401374816894530,"New Market,Top&Town"
23.232707977294922,77.411605834960940,Prakash Tarun Pushkar
23.231462478637695,77.415855407714840,1250 Hospital
23.231266021728516,77.421539306640620,Cangress Bhawan
23.230791091918945,77.427734375000000,Vyapam
23.231304168701172,77.432617187500000,Board Office(Milan)
23.233205795288086,77.434661865234380,Jyoti Talkies
23.229095458984375,77.442001342773440,Isbt
23.232841491699220,77.441841125488280,Kasturwa Nagar
23.234125137329100,77.441581726074220,Goutam Nagar
23.234275817871094,77.442588806152340,Shanti Niketan
23.241550445556640,77.440048217773440,Janta Quatar
23.244405746459960,77.435760498046880,Sant Pitar Charch
23.246820449829100,77.431846618652340,Subhas Fatak
23.252237319946290,77.431350708007810,Prabhat Petrol Pump
23.253149032592773,77.435821533203120,Punjabi Bagh
23.254980087280273,77.440795898437500,Bijli Colony
23.247222900390625,77.444381713867190,Govind Pura
23.252887725830078,77.447296142578120,Industrial Gate
23.252479553222656,77.449951171875000,I.T.I.
23.251493453979492,77.456428527832030,J.K. Road Tiraha
23.251020431518555,77.459800720214840,Bhel Gate -1
23.250339508056640,77.462997436523440,Jubli Gate – Bhel
23.249832153320312,77.467506408691400,Bima Hospital
23.249103546142578,77.471839904785160,Piplani Pump
23.249727249145508,77.477149963378900,Kalpana Nagar
23.250101089477540,77.478828430175780,Ratnagiri Bay Pass
23.258104324340820,77.479515075683600,Prakash Nagar
23.256593704223633,77.483459472656250,Rajiv Gandhi Nagar
23.265115737915040,77.471237182617190,Century Garden
23.268772125244140,77.468864440917970,Narela Snakri
23.272207260131836,77.468406677246100,Sagar Avenue
23.275522232055664,77.463653564453120,Ayodhya By Pass
23.276903152465820,77.465827941894530,Gardan
23.278125762939453,77.467689514160160,Ayodhya Nagar
