23.301916122436523,77.361152648925780,Gandhinagar
23.298990249633790,77.356681823730470,New Gandhinagar
23.297264099121094,77.353378295898440,Asharam Tiraha
23.283222198486328,77.356132507324220,Data Colony
23.278011322021484,77.358619689941400,Panchwati
23.278125762939453,77.373603820800780,Gufa Mandir
23.271219253540040,77.375823974609380,Vip Guest House
23.269495010375977,77.376914978027340,Kohefiza
23.263587951660156,77.383125305175780,Collectorate
23.261850357055664,77.388816833496100,State Bank
23.261503219604492,77.392059326171880,Royal Market
23.262817382812500,77.393791198730470,Tajul Masajid
23.266971588134766,77.393371582031250,Taj Mahal
23.266365051269530,77.400588989257810,Bhopal Talkis
23.265203475952150,77.405296325683600,Bus Stand
23.264219284057617,77.411148071289060,Railway Station
23.264215469360350,77.404075622558600,Hanuman Ganj Thana
23.259933471679688,77.412612915039060,Milan Shadi Hall
23.284753799438477,77.419990539550780,Ganesh Mandir Chola
23.290464401245117,77.409233093261720,J.P Nagar
23.291412353515625,77.403533935546880,Krishi Upaj Mandi
23.204109191894530,77.446060180664060,Narayan Nagar
23.303333282470703,77.419044494628900,Best Price
23.301746368408203,77.424499511718750,Pupils Hosp
23.299808502197266,77.429260253906250,Bhanpur Over Bridge
23.280122756958008,77.445922851562500,Tirupati
23.280509948730470,77.447280883789060,Damkheda
23.279636383056640,77.450965881347660,Sagar College
23.278390884399414,77.456214904785160,Minal Gate No 8
23.275512695312500,77.463600158691400,Ayodhaya Square
23.273210525512695,77.460411071777340,Raj Industries
23.268856048583984,77.456893920898440,Minal Mall
23.251483917236328,77.456306457519530,J.K Tiraha
23.252174377441406,77.463279724121100,Nizamuddin
23.255811691284180,77.460159301757810,Indrapuri A
23.250394821166992,77.462890625000000,Bhel Jubilee Gate
23.249832153320312,77.467506408691400,Bima Hospital
23.249103546142578,77.471839904785160,Piplani Pump
23.249727249145508,77.477149963378900,Kalpana Nagar
23.251022338867188,77.479759216308600,Ratnagiri Bypass Tiraha
23.251058578491210,77.486900329589840,Anand Nagar
23.248960494995117,77.490928649902340,Siddhart Lakecity
23.249502182006836,77.500808715820310,Oriental College
23.252706527709960,77.511009216308600,Patel Nagar Bypass
