23.269590377807617,77.328727722167970,Sehore Naka
23.270448684692383,77.334106445312500,Kalimata Mandir
23.271059036254883,77.336540222167970,Chanchal Chouraha
23.272052764892578,77.340805053710940,Civil Hospital
23.272754669189453,77.343917846679690,St. Hirdaram Chouraha
23.273551940917970,77.349563598632810,Pump House
23.273740768432617,77.358848571777340,Sundarvan Gardan
23.273834228515625,77.363220214843750,Halalpur Bus Staind
23.273069381713867,77.368469238281250,Lalghati
23.271219253540040,77.375823974609380,Vip Guest House
23.269117355346680,77.377273559570310,Koh-E-Fiza
23.263587951660156,77.383125305175780,Collectorate
23.261878967285156,77.388740539550780,Sbi Chouraha
23.261503219604492,77.392059326171880,Royal Market
23.258722305297850,77.395072937011720,Hamidia Hospital Gate No.02
23.255922317504883,77.398574829101560,Moti Masjid
23.251966476440430,77.397895812988280,Kamla Park
23.244577407836914,77.396842956542970,Polytechnic
23.243236541748047,77.397445678710940,Ravindra Bhavan
23.237564086914062,77.401153564453120,Roshanpura
23.234378814697266,77.401412963867190,New Market Top & Town
23.233247756958008,77.403083801269530,Nanke Petrol Pump
23.232707977294922,77.411605834960940,Prakash Tarun Pushkar
23.231462478637695,77.415855407714840,1250 Hospital
23.231475830078125,77.417854309082030,Red Cross Hospital
23.231266021728516,77.421539306640620,Cangress Bhawan
23.230791091918945,77.427734375000000,Vyapam
23.231302261352540,77.432723999023440,Board Office
23.233682632446290,77.434082031250000,Jyoti Takiz
23.232841491699220,77.441841125488280,Kasturwa Nagar
23.229095458984375,77.442001342773440,Isbt
23.223943710327150,77.441970825195310,Dudh Dairy
23.221782684326172,77.437713623046880,Habibganj Railway Station
23.216146469116210,77.441871643066400,Habibganj Naka
23.207742691040040,77.444747924804690,Ampri
23.204109191894530,77.446060180664060,Narayan Nagar
23.200561523437500,77.447334289550780,University Gate
23.195411682128906,77.449081420898440,Vidhya Nagar
23.192365646362305,77.450088500976560,Bagsewaniya Junction
23.188537597656250,77.451560974121100,Ahemadpur Railway Station
23.183507919311523,77.454589843750000,Paras Harrmitage
23.178359985351562,77.457931518554690,Chinar Fortune City
23.174552917480470,77.460319519042970,Kali Mata Mandir
23.171358108520508,77.462379455566400,Shri Ram Colony
23.168388366699220,77.464393615722660,R.K.D.F. College
23.165340423583984,77.466667175292970,Allahabad Bank
23.161773681640625,77.469490051269530,Misrod
